Unnamed: 0,Temp_min,Temp_max,pH_min,pH_max,conduc_min,conduc_max,bod_min,bod_max,nitrate_min,nitrate_max,Fcoli_min,Fcoli_max,Tcoli_min,Tcoli_max,Tds_min,Tds_max,F_min,F_max,Ar_min,Ar_max
13,20.0,29.0,7.3,7.8,256.0,1116.0,0.0,0.0,0.42,0.42,0.0,0.0,0.0,5.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
14,25.0,30.0,7.2,7.8,707.0,1078.0,0.0,0.0,0.32,0.32,0.0,13.0,0.0,49.0,-1.0,-1.0,0.23,0.23,-1.0,-1.0
15,25.0,30.0,7.3,7.9,695.0,951.0,0.0,0.0,0.32,0.32,5.0,23.0,17.0,79.0,-1.0,-1.0,0.47,0.47,-1.0,-1.0
16,25.0,30.0,7.1,7.9,838.0,951.0,0.0,0.0,1.55,1.55,0.0,5.0,17.0,22.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
17,28.0,30.0,7.2,7.3,551.0,1139.0,0.0,0.0,2.13,2.13,0.0,13.0,0.0,49.0,-1.0,-1.0,0.26,0.26,-1.0,-1.0
18,27.0,28.0,7.4,7.9,324.0,597.0,0.0,0.0,6.7,6.7,0.0,0.0,0.0,0.0,-1.0,-1.0,0.82,0.82,-1.0,-1.0
19,26.0,29.0,7.3,7.4,344.0,480.0,0.0,0.0,5.11,5.11,0.0,2.0,0.0,23.0,-1.0,-1.0,0.27,0.27,-1.0,-1.0
20,26.0,29.0,6.6,7.9,262.0,324.0,0.0,0.0,5.12,5.12,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
21,25.0,27.0,7.0,7.4,830.0,866.0,0.0,0.0,3.36,3.36,0.0,0.0,0.0,0.0,-1.0,-1.0,0.47,0.47,-1.0,-1.0
22,25.0,27.0,7.5,7.6,366.0,612.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,-1.0,-1.0,0.91,0.91,-1.0,-1.0
23,25.0,26.0,7.0,7.1,263.0,414.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,-1.0,-1.0,0.92,0.92,-1.0,-1.0
24,26.0,27.0,7.5,7.9,245.0,387.0,0.0,0.0,0.32,0.32,0.0,5.0,0.0,13.0,-1.0,-1.0,0.23,0.23,-1.0,-1.0
25,25.0,27.0,7.0,7.6,235.0,325.0,0.0,0.0,0.32,0.32,0.0,22.0,0.0,79.0,-1.0,-1.0,0.43,0.43,-1.0,-1.0
26,23.0,25.0,7.4,7.9,470.0,1008.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,-1.0,-1.0,0.82,0.82,-1.0,-1.0
27,25.0,26.0,7.4,7.6,559.0,1178.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,23.0,-1.0,-1.0,0.73,0.73,-1.0,-1.0
28,23.0,26.0,7.1,7.2,678.0,1023.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,13.0,-1.0,-1.0,0.35,0.35,-1.0,-1.0
29,26.0,27.0,7.5,8.0,387.0,557.0,0.0,1.1,0.32,0.32,0.0,0.0,0.0,13.0,-1.0,-1.0,0.89,0.89,-1.0,-1.0
30,17.0,26.0,6.9,8.1,119.0,557.0,0.0,0.0,0.89,0.89,0.0,0.0,0.0,0.0,-1.0,-1.0,0.29,0.29,-1.0,-1.0
31,18.0,28.0,6.5,7.3,75.0,165.0,0.0,0.0,0.34,0.34,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
32,17.0,26.0,6.5,6.8,128.0,165.0,0.0,0.0,0.78,0.78,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
33,20.0,24.0,6.5,7.1,123.0,170.0,0.0,0.0,1.38,1.38,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
34,18.0,22.0,7.1,7.1,275.0,438.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
35,18.0,23.0,7.2,7.2,95.0,432.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
36,19.0,25.0,6.9,7.1,198.0,440.0,0.0,0.0,0.49,0.49,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
37,31.0,32.0,8.3,8.3,1364.0,1920.0,0.0,1.7,1.58,1.58,0.0,790.0,0.0,1700.0,-1.0,-1.0,1.17,1.17,-1.0,-1.0
38,32.0,32.0,8.0,8.1,1818.0,2598.0,0.0,1.1,1.6,1.6,2.0,40.0,8.0,1300.0,-1.0,-1.0,0.75,0.75,-1.0,-1.0
39,21.0,23.0,6.7,7.1,325.0,349.0,0.0,0.0,1.81,1.81,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
40,22.0,22.0,6.5,6.9,183.0,251.0,0.0,0.0,0.32,0.32,11.0,22.0,33.0,79.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
41,22.0,22.0,7.1,7.5,181.0,363.0,0.0,0.0,2.29,2.29,13.0,13.0,79.0,79.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
42,22.0,22.0,6.8,7.4,264.0,302.0,0.0,0.0,0.49,0.49,0.0,5.0,13.0,17.0,-1.0,-1.0,0.0,0.0,-1.0,-1.0
43,25.0,25.0,6.8,6.8,392.0,405.0,0.0,0.0,5.19,5.19,5.0,23.0,49.0,130.0,-1.0,-1.0,0.73,0.73,-1.0,-1.0
44,25.0,25.0,7.3,7.6,278.0,548.0,0.0,0.0,0.32,0.32,0.0,0.0,0.0,0.0,-1.0,-1.0,5.94,5.94,-1.0,-1.0
45,24.0,25.0,6.5,7.5,132.0,184.0,0.0,0.0,0.38,0.38,5.0,23.0,33.0,240.0,-1.0,-1.0,0.29,0.29,-1.0,-1.0
0,30.0,31.0,6.0,7.1,602.0,620.0,0.0,0.0,4.22,7.72,-1.0,-1.0,-1.0,-1.0,376.0,489.0,-1.0,-1.0,0.0,0.0
1,30.0,32.0,6.3,7.2,1329.0,2360.0,0.0,0.0,0.0,0.32,-1.0,-1.0,-1.0,-1.0,894.0,1554.0,-1.0,-1.0,0.0,0.0
2,30.0,31.0,6.4,6.5,652.0,815.0,0.0,0.0,1.22,3.6,-1.0,-1.0,-1.0,-1.0,489.0,524.0,-1.0,-1.0,0.0,0.0
3,30.0,30.0,6.1,6.1,275.0,275.0,-1.0,-1.0,1.54,1.54,-1.0,-1.0,-1.0,-1.0,175.0,175.0,-1.0,-1.0,-1.0,-1.0
4,28.0,31.0,7.3,7.8,2070.0,2400.0,0.0,0.0,0.92,0.99,-1.0,-1.0,-1.0,-1.0,1255.0,1413.0,-1.0,-1.0,0.0,0.0
5,30.0,31.0,7.4,7.5,698.0,759.0,0.0,0.0,0.41,0.42,-1.0,-1.0,-1.0,-1.0,454.0,457.0,-1.0,-1.0,0.0,0.0
6,30.5,31.5,6.2,6.9,595.0,682.0,0.0,0.0,3.03,3.12,-1.0,-1.0,-1.0,-1.0,350.0,447.0,-1.0,-1.0,0.0,0.0
7,30.0,30.0,6.4,6.8,902.0,1075.0,0.0,0.0,0.0,1.32,-1.0,-1.0,-1.0,-1.0,598.0,762.0,-1.0,-1.0,0.0,0.0
8,31.0,32.0,7.2,7.4,1697.0,1804.0,0.0,0.0,0.0,0.32,-1.0,-1.0,-1.0,-1.0,1022.0,1080.0,-1.0,-1.0,0.0,0.0
9,30.0,31.0,6.5,7.4,2430.0,2600.0,0.0,0.0,0.0,0.62,-1.0,-1.0,-1.0,-1.0,1473.0,1521.0,-1.0,-1.0,0.0,0.0
10,28.0,32.6,8.2,8.2,2090.0,2140.0,0.0,0.0,0.32,0.56,-1.0,-1.0,-1.0,-1.0,1132.0,1171.0,-1.0,-1.0,0.0,0.0
11,31.0,31.2,7.8,8.3,1429.0,1539.0,0.0,0.0,0.7,0.76,-1.0,-1.0,-1.0,-1.0,802.0,914.0,-1.0,-1.0,0.0,0.0
12,27.0,27.0,5.7,5.7,335.0,335.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,246.0,246.0,-1.0,-1.0,0.0,0.0
13,27.0,27.0,5.2,5.2,82.0,82.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,59.0,59.0,-1.0,-1.0,0.0,0.0
14,31.5,33.0,6.5,6.6,432.0,1107.0,0.0,0.0,0.0,0.32,-1.0,-1.0,-1.0,-1.0,234.0,738.0,-1.0,-1.0,0.0,0.0
15,28.5,32.0,7.1,7.7,364.0,393.0,0.0,0.0,0.0,0.32,-1.0,-1.0,-1.0,-1.0,177.0,192.0,-1.0,-1.0,0.0,0.0
16,30.0,31.0,6.6,7.0,1252.0,1267.0,0.0,0.0,12.6,15.6,-1.0,-1.0,-1.0,-1.0,733.0,871.0,-1.0,-1.0,0.0,0.0
17,31.0,31.0,6.9,6.9,1406.0,1849.0,0.0,0.0,0.34,3.92,-1.0,-1.0,-1.0,-1.0,940.0,1361.0,-1.0,-1.0,0.0,0.0
18,31.0,31.0,7.2,7.6,1368.0,1389.0,0.0,0.0,3.12,3.89,-1.0,-1.0,-1.0,-1.0,879.0,934.0,-1.0,-1.0,0.0,0.0
19,30.0,31.0,7.0,7.7,1108.0,1130.0,0.0,0.0,1.82,1.97,-1.0,-1.0,-1.0,-1.0,691.0,722.0,-1.0,-1.0,0.0,0.0
20,29.0,30.0,7.4,7.8,1503.0,1652.0,0.0,0.0,4.12,5.8,-1.0,-1.0,-1.0,-1.0,824.0,1026.0,-1.0,-1.0,0.0,0.0
21,31.0,32.0,6.4,6.7,714.0,798.0,0.0,0.0,0.0,0.32,-1.0,-1.0,-1.0,-1.0,375.0,418.0,-1.0,-1.0,0.0,0.0
0,-1.0,-1.0,7.2,7.5,1136.0,1162.0,0.0,0.0,8.6,24.6,0.0,0.0,0.0,0.0,667.0,732.0,0.24,0.28,0.0,0.0
1,-1.0,-1.0,6.6,7.0,627.0,1275.0,0.0,0.0,4.8,4.8,0.0,0.0,0.0,0.0,399.0,757.0,0.28,0.3,0.0,0.0
2,32.0,37.0,7.1,7.6,702.0,716.0,0.0,0.0,10.4,16.1,0.0,0.0,0.0,0.0,438.0,444.0,0.36,0.42,0.0,0.0
3,-1.0,-1.0,6.7,7.2,1137.0,1191.0,0.0,0.0,12.1,12.8,0.0,0.0,0.0,0.0,692.0,727.0,0.0,0.21,0.0,0.0
4,-1.0,-1.0,7.2,7.7,450.0,493.0,0.0,0.0,5.2,6.2,0.0,0.0,0.0,0.0,281.0,303.0,0.22,0.32,0.0,0.0
5,-1.0,-1.0,6.4,6.9,1048.0,1083.0,0.0,0.0,1.0,2.2,0.0,0.0,0.0,0.0,574.0,622.0,0.0,0.22,0.0,0.0
6,-1.0,-1.0,6.7,7.0,907.0,1079.0,0.0,0.0,0.36,4.2,0.0,0.0,0.0,0.0,532.0,619.0,0.36,0.44,0.0,0.0
7,-1.0,-1.0,7.5,7.6,559.0,579.0,0.0,0.0,12.2,12.8,0.0,0.0,0.0,0.0,332.0,341.0,0.57,0.62,0.0,0.0
8,-1.0,-1.0,7.0,7.2,2506.0,2660.0,0.0,0.0,16.6,18.6,0.0,0.0,0.0,0.0,1294.0,1542.0,0.7,0.74,0.0,0.0
9,15.0,30.0,7.2,7.2,1271.0,1380.0,0.0,0.0,3.4,8.4,0.0,0.0,0.0,0.0,784.0,834.0,0.22,0.31,0.0,0.0
10,15.0,30.0,7.2,7.4,430.0,431.0,0.0,0.0,1.0,2.6,0.0,0.0,0.0,0.0,254.0,266.0,0.26,0.34,0.0,0.0
11,16.0,16.0,7.0,7.2,1086.0,1859.0,0.0,0.0,0.8,3.0,0.0,0.0,0.0,0.0,665.0,1440.0,0.28,0.36,0.0,0.0
12,-1.0,-1.0,6.6,6.9,1606.0,1857.0,0.0,0.0,2.4,2.9,0.0,0.0,0.0,0.0,1042.0,1344.0,0.9,0.94,0.0,0.0
13,-1.0,-1.0,6.7,6.9,1602.0,1856.0,0.0,0.0,2.8,3.1,0.0,0.0,0.0,0.0,1026.0,1396.0,0.81,0.98,0.0,0.0
14,-1.0,-1.0,6.8,7.3,778.0,852.0,0.0,0.0,10.2,14.8,0.0,0.0,0.0,0.0,468.0,502.0,0.92,1.1,0.0,0.0
15,-1.0,-1.0,6.9,7.2,682.0,819.0,0.0,0.0,12.4,20.1,0.0,0.0,0.0,0.0,398.0,550.0,0.81,1.0,0.0,0.0
16,-1.0,-1.0,7.4,7.5,379.0,407.0,0.0,0.0,2.4,3.6,0.0,0.0,0.0,0.0,245.0,282.0,0.42,0.5,0.0,0.0
17,-1.0,-1.0,7.2,7.2,392.0,734.0,0.0,0.0,1.2,2.4,0.0,0.0,0.0,0.0,282.0,409.0,0.0,0.31,0.0,0.0
18,25.0,32.0,7.1,8.2,1459.0,2020.0,0.0,0.0,1.4,2.2,0.0,0.0,0.0,0.0,862.0,1186.0,0.38,0.42,0.0,0.0
19,25.0,32.0,7.6,8.1,355.0,765.0,0.0,0.0,1.1,1.8,0.0,0.0,0.0,0.0,183.0,433.0,0.26,0.29,0.0,0.0
20,-1.0,-1.0,6.8,7.4,32.0,1283.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,20.0,736.0,0.0,0.0,0.0,0.0
21,-1.0,-1.0,7.2,7.2,533.0,555.0,0.0,0.0,0.9,2.2,0.0,0.0,0.0,0.0,326.0,365.0,0.0,0.24,0.0,0.0
22,-1.0,-1.0,6.6,6.6,1815.0,1815.0,0.0,0.0,4.4,4.4,0.0,0.0,0.0,0.0,1061.0,1061.0,0.26,0.26,0.0,0.0
23,-1.0,-1.0,6.6,7.3,1103.0,1858.0,0.0,0.0,2.0,2.6,0.0,0.0,0.0,0.0,680.0,1393.0,0.78,0.9,0.0,0.0
24,-1.0,-1.0,6.6,7.3,1115.0,1861.0,0.0,0.0,2.2,2.8,0.0,0.0,0.0,0.0,649.0,1386.0,0.69,0.75,0.0,0.0
25,-1.0,-1.0,6.8,7.1,1290.0,1739.0,0.0,0.0,10.2,26.4,0.0,0.0,0.0,0.0,906.0,1029.0,0.0,0.22,0.0,0.0
26,-1.0,-1.0,6.9,7.2,1544.0,1579.0,0.0,0.0,6.8,8.8,0.0,0.0,0.0,0.0,928.0,1015.0,0.26,0.26,0.0,0.0
27,28.0,34.0,7.1,7.4,548.0,551.0,0.0,0.0,1.8,2.2,0.0,0.0,0.0,0.0,310.0,318.0,0.0,0.0,0.0,0.0
28,28.0,35.0,7.0,7.1,525.0,618.0,0.0,0.0,3.0,3.6,0.0,0.0,0.0,0.0,300.0,349.0,0.0,0.0,0.0,0.0
29,35.0,35.0,7.3,7.9,653.0,1226.0,0.0,0.0,0.9,1.2,0.0,0.0,0.0,0.0,422.0,794.0,0.22,0.24,0.0,0.0
30,28.0,30.0,7.5,7.6,510.0,545.0,0.0,0.0,0.5,1.1,0.0,0.0,0.0,0.0,317.0,340.0,0.26,0.28,0.0,0.0
31,30.0,30.0,7.1,7.7,502.0,985.0,0.0,0.0,0.4,1.1,0.0,0.0,0.0,0.0,320.0,609.0,0.24,0.3,0.0,0.0
32,-1.0,-1.0,7.9,8.1,2606.0,2782.0,0.0,0.0,10.8,12.4,0.0,0.0,0.0,0.0,1610.0,1954.0,1.56,1.6,0.0,0.0
33,-1.0,-1.0,7.2,7.3,4040.0,4830.0,0.0,0.0,62.4,80.6,0.0,0.0,0.0,0.0,2838.0,2882.0,1.52,1.62,0.0,0.0
34,-1.0,-1.0,7.3,7.5,1223.0,1243.0,0.0,0.0,4.2,6.9,0.0,0.0,0.0,0.0,796.0,874.0,4.2,6.44,0.0,0.0
35,-1.0,-1.0,7.0,7.3,1684.0,1742.0,0.0,0.0,4.4,4.8,0.0,0.0,0.0,0.0,1063.0,1087.0,0.42,0.44,0.0,0.0
36,-1.0,-1.0,7.6,8.1,1060.0,2170.0,0.0,0.0,1.8,2.1,0.0,0.0,0.0,0.0,680.0,1518.0,0.34,0.39,0.0,0.0
37,-1.0,-1.0,7.2,7.2,651.0,776.0,0.0,0.0,16.4,18.4,0.0,0.0,0.0,0.0,387.0,449.0,0.24,0.25,0.0,0.0
38,32.0,37.0,6.9,7.0,784.0,826.0,0.0,0.0,12.1,15.6,0.0,0.0,0.0,0.0,496.0,541.0,0.0,0.0,0.0,0.0
39,-1.0,-1.0,6.8,7.0,1286.0,1362.0,0.0,0.0,6.6,6.9,0.0,0.0,0.0,0.0,782.0,882.0,0.28,0.32,0.0,0.0
40,32.0,37.0,6.7,6.9,1056.0,1099.0,0.0,0.0,14.6,16.7,0.0,0.0,0.0,0.0,666.0,687.0,0.24,0.28,0.0,0.0
41,32.0,37.0,7.0,7.5,702.0,722.0,0.0,0.0,10.2,12.2,0.0,0.0,0.0,0.0,435.0,482.0,0.31,0.36,0.0,0.0
0,23.0,23.0,7.8,8.2,5000.0,12400.0,-1.0,-1.0,2.28,5.24,9.0,150.0,14.0,210.0,3986.0,8762.0,0.92,0.98,-1.0,-1.0
1,29.0,29.0,6.9,7.2,850.0,890.0,-1.0,-1.0,0.0,1.85,3.0,4.0,3.0,7.0,622.0,656.0,0.4,0.84,-1.0,-1.0
2,30.0,31.0,7.1,7.2,1800.0,1900.0,-1.0,-1.0,0.0,2.07,4.0,4.0,4.0,7.0,1338.0,1362.0,0.0,0.76,-1.0,-1.0
3,29.0,30.0,7.0,7.1,1160.0,1260.0,-1.0,-1.0,0.0,1.67,7.0,9.0,11.0,23.0,904.0,948.0,0.4,0.4,-1.0,-1.0
4,30.0,30.0,6.4,6.4,1300.0,1300.0,-1.0,-1.0,1.76,1.76,4.0,4.0,7.0,7.0,1054.0,1054.0,0.76,0.76,-1.0,-1.0
5,28.0,28.0,7.4,7.4,1280.0,1280.0,-1.0,-1.0,0.3,0.3,460.0,460.0,1100.0,1100.0,908.0,908.0,0.3,0.3,-1.0,-1.0
6,28.0,28.0,6.3,6.3,3700.0,3700.0,0.0,0.0,1.54,1.54,7.0,7.0,11.0,11.0,2950.0,2950.0,0.7,0.7,-1.0,-1.0
7,29.0,29.0,7.0,7.0,1580.0,1580.0,-1.0,-1.0,2.06,2.06,7.0,7.0,11.0,11.0,1258.0,1258.0,0.74,0.74,-1.0,-1.0
8,30.0,30.0,6.4,7.1,810.0,1000.0,-1.0,-1.0,1.85,4.9,4.0,75.0,7.0,120.0,628.0,724.0,0.0,0.68,-1.0,-1.0
9,27.0,28.0,7.7,8.1,650.0,1020.0,-1.0,-1.0,1.14,1.82,4.0,14.0,11.0,20.0,536.0,722.0,0.84,1.12,-1.0,-1.0
10,27.0,28.0,7.5,7.6,4500.0,7500.0,-1.0,-1.0,1.66,5.48,4.0,9.0,7.0,14.0,3258.0,5228.0,1.16,1.34,-1.0,-1.0
11,28.0,33.0,7.7,8.0,400.0,1600.0,-1.0,-1.0,1.7,3.2,3.0,14.0,7.0,28.0,324.0,1122.0,0.68,0.76,-1.0,-1.0
12,27.0,29.0,7.2,7.4,1870.0,2400.0,-1.0,-1.0,1.5,3.68,4.0,9.0,11.0,23.0,1294.0,1918.0,0.52,0.82,-1.0,-1.0
13,34.0,34.0,8.1,8.1,2700.0,2700.0,-1.0,-1.0,4.1,4.1,7.0,7.0,11.0,11.0,193.0,1954.0,1.14,1.3,-1.0,-1.0
14,33.0,34.0,7.8,7.9,2100.0,2200.0,-1.0,-1.0,2.1,5.3,4.0,4.0,7.0,7.0,1616.0,1738.0,0.36,0.74,-1.0,-1.0
15,33.0,34.0,7.4,7.9,6100.0,6600.0,-1.0,-1.0,2.3,6.2,3.0,9.0,7.0,14.0,4668.0,4858.0,0.68,1.2,-1.0,-1.0
16,22.0,23.0,6.9,7.4,1470.0,1600.0,-1.0,-1.0,1.78,2.21,3.0,7.0,7.0,11.0,1162.0,1196.0,0.64,1.62,-1.0,-1.0
17,22.0,24.0,6.9,7.0,1900.0,2300.0,-1.0,-1.0,1.92,2.37,3.0,4.0,7.0,9.0,1588.0,1692.0,0.42,0.9,-1.0,-1.0
18,22.0,23.0,6.9,7.0,1740.0,1800.0,-1.0,-1.0,1.85,2.07,3.0,3.0,7.0,7.0,1252.0,1358.0,0.4,0.98,-1.0,-1.0
19,22.0,24.0,7.0,7.0,1710.0,1800.0,-1.0,-1.0,1.77,1.85,3.0,4.0,4.0,7.0,1236.0,1336.0,0.68,0.84,-1.0,-1.0
20,22.0,25.0,7.1,7.5,1190.0,1300.0,-1.0,-1.0,0.92,1.5,3.0,7.0,7.0,11.0,926.0,944.0,0.42,0.64,-1.0,-1.0
21,26.0,28.0,7.7,8.0,650.0,710.0,-1.0,-1.0,1.02,1.24,3.0,7.0,3.0,14.0,468.0,558.0,0.38,0.7,-1.0,-1.0
23,28.0,28.0,7.8,7.8,840.0,840.0,-1.0,-1.0,1.94,1.94,3.0,3.0,11.0,11.0,686.0,686.0,0.96,0.96,-1.0,-1.0
24,25.0,28.0,7.7,7.8,920.0,1060.0,-1.0,-1.0,1.77,5.68,4.0,7.0,7.0,11.0,742.0,786.0,0.42,0.86,-1.0,-1.0
25,25.0,28.0,8.0,8.1,380.0,400.0,-1.0,-1.0,1.67,4.92,3.0,20.0,7.0,28.0,280.0,326.0,0.8,0.82,-1.0,-1.0
26,25.0,26.0,7.7,7.9,4000.0,5200.0,-1.0,-1.0,1.54,1.67,4.0,21.0,11.0,28.0,3138.0,3738.0,0.96,0.98,-1.0,-1.0
27,33.0,35.0,7.6,7.9,600.0,690.0,-1.0,-1.0,1.5,1.76,4.0,4.0,7.0,7.0,494.0,502.0,0.52,0.82,-1.0,-1.0
28,33.0,33.0,8.0,8.0,560.0,3000.0,-1.0,-1.0,1.6,9.85,4.0,7.0,4.0,11.0,458.0,2158.0,0.62,0.96,-1.0,-1.0
29,30.0,33.0,7.8,8.1,1620.0,2300.0,-1.0,-1.0,1.66,6.18,3.0,7.0,3.0,14.0,1158.0,1858.0,0.54,0.82,-1.0,-1.0
30,28.0,36.0,7.6,7.9,1080.0,1700.0,-1.0,-1.0,1.6,5.24,3.0,7.0,4.0,11.0,788.0,1404.0,0.56,0.84,-1.0,-1.0
31,24.0,24.0,7.9,8.1,5300.0,5500.0,-1.0,-1.0,3.1,4.4,7.0,150.0,11.0,210.0,3862.0,4432.0,0.96,1.06,-1.0,-1.0
32,23.0,23.0,8.0,8.6,4400.0,5200.0,-1.0,-1.0,1.77,4.96,4.0,4.0,7.0,9.0,3558.0,3664.0,0.74,1.42,-1.0,-1.0
33,24.0,24.0,7.7,7.8,4600.0,8900.0,-1.0,-1.0,2.21,6.15,4.0,4.0,7.0,7.0,3764.0,6564.0,0.86,1.26,-1.0,-1.0
34,22.0,22.0,8.0,8.4,1570.0,4100.0,-1.0,-1.0,1.66,4.2,4.0,9.0,9.0,20.0,1278.0,3054.0,1.02,1.38,-1.0,-1.0
35,28.0,29.0,6.7,6.9,800.0,830.0,-1.0,-1.0,0.32,1.76,3.0,9.0,7.0,21.0,588.0,648.0,0.0,0.82,-1.0,-1.0
36,30.0,31.0,7.0,7.2,1200.0,1380.0,-1.0,-1.0,1.66,2.46,3.0,9.0,7.0,14.0,944.0,974.0,0.28,0.82,-1.0,-1.0
37,31.0,32.0,6.9,7.3,2400.0,2400.0,-1.0,-1.0,1.7,4.6,4.0,9.0,11.0,23.0,1588.0,1758.0,0.36,0.8,-1.0,-1.0
38,31.0,32.0,6.6,7.0,3200.0,3500.0,-1.0,-1.0,0.32,1.6,4.0,23.0,9.0,39.0,2356.0,2580.0,0.38,0.8,-1.0,-1.0
39,29.0,30.0,6.8,7.2,1900.0,3100.0,-1.0,-1.0,1.54,1.82,3.0,21.0,28.0,28.0,1558.0,2158.0,0.68,1.0,-1.0,-1.0
40,29.0,30.0,7.2,7.2,1580.0,1670.0,-1.0,-1.0,1.02,1.67,4.0,21.0,7.0,28.0,1184.0,1298.0,1.1,1.2,-1.0,-1.0
41,29.0,30.0,7.2,7.3,2800.0,3300.0,-1.0,-1.0,1.77,2.2,3.0,9.0,7.0,39.0,2208.0,2282.0,0.64,0.96,-1.0,-1.0
42,26.0,33.0,8.0,8.1,5100.0,5300.0,-1.0,-1.0,2.47,6.21,93.0,460.0,150.0,1100.0,3808.0,4230.0,0.64,1.1,-1.0,-1.0
43,33.0,34.0,7.1,7.9,8000.0,20000.0,-1.0,-1.0,2.1,6.3,4.0,9.0,7.0,14.0,7258.0,13258.0,0.96,1.35,-1.0,-1.0
44,33.0,34.0,7.5,8.2,12000.0,21000.0,-1.0,-1.0,1.7,7.8,4.0,7.0,11.0,11.0,9258.0,15204.0,0.98,1.2,-1.0,-1.0
45,33.0,34.0,7.7,7.7,13000.0,14500.0,-1.0,-1.0,3.0,7.1,4.0,7.0,9.0,14.0,8858.0,10318.0,0.84,0.9,-1.0,-1.0
46,25.0,25.0,7.6,7.8,8700.0,10600.0,-1.0,-1.0,2.1,2.68,3.0,4.0,11.0,11.0,7038.0,7676.0,0.68,0.96,-1.0,-1.0
47,25.0,25.0,7.2,7.6,5800.0,9000.0,-1.0,-1.0,1.85,2.36,4.0,4.0,7.0,7.0,4214.0,7418.0,0.24,0.82,-1.0,-1.0
48,25.0,25.0,7.2,7.8,11400.0,13200.0,-1.0,-1.0,2.07,5.37,4.0,9.0,4.0,14.0,9158.0,9668.0,0.62,1.06,-1.0,-1.0
49,25.0,25.0,8.0,8.3,2900.0,3600.0,-1.0,-1.0,2.11,3.64,7.0,14.0,11.0,21.0,2098.0,2958.0,0.96,1.32,-1.0,-1.0
50,27.0,28.0,7.2,7.3,1320.0,1520.0,-1.0,-1.0,1.67,4.0,7.0,460.0,11.0,1100.0,1044.0,1058.0,0.28,0.64,-1.0,-1.0
51,27.0,30.0,7.1,7.3,850.0,910.0,-1.0,-1.0,1.77,3.64,4.0,4.0,4.0,7.0,648.0,688.0,0.3,0.76,-1.0,-1.0
52,29.0,29.0,7.6,7.6,1390.0,1390.0,-1.0,-1.0,11.8,11.8,93.0,93.0,460.0,460.0,958.0,958.0,0.38,0.38,-1.0,-1.0
53,29.0,32.0,7.0,7.2,910.0,930.0,-1.0,-1.0,1.85,2.28,4.0,240.0,9.0,240.0,644.0,758.0,0.38,0.8,-1.0,-1.0
54,29.0,30.0,7.1,7.6,950.0,1540.0,-1.0,-1.0,1.61,10.5,4.0,7.0,11.0,14.0,684.0,1258.0,0.3,0.76,-1.0,-1.0
55,29.0,30.0,6.3,7.8,1310.0,1350.0,-1.0,-1.0,1.7,2.74,3.0,4.0,4.0,9.0,932.0,1008.0,0.62,0.86,-1.0,-1.0
56,28.0,29.0,7.4,7.8,760.0,880.0,-1.0,-1.0,1.77,2.74,4.0,460.0,7.0,1100.0,618.0,634.0,0.42,0.9,-1.0,-1.0
57,26.0,27.0,7.8,8.2,2200.0,2400.0,-1.0,-1.0,1.76,5.36,3.0,4.0,7.0,7.0,1534.0,1678.0,0.82,1.06,-1.0,-1.0
59,23.0,25.0,7.4,7.7,1700.0,2400.0,-1.0,-1.0,1.55,1.7,3.0,21.0,7.0,28.0,1216.0,1816.0,0.76,1.02,-1.0,-1.0
60,30.0,30.0,7.3,7.3,1350.0,1350.0,-1.0,-1.0,12.31,12.31,93.0,93.0,93.0,93.0,948.0,948.0,1.12,1.12,-1.0,-1.0
61,25.0,26.0,7.0,7.2,2500.0,2700.0,-1.0,-1.0,0.0,1.67,9.0,75.0,14.0,120.0,1966.0,1978.0,0.0,0.76,-1.0,-1.0
62,29.0,29.0,6.5,6.8,2400.0,4200.0,-1.0,-1.0,1.77,1.84,4.0,4.0,4.0,7.0,1874.0,2878.0,0.28,0.82,-1.0,-1.0
